fiber_fraction,Ef_Em,width_to_thickness_ratio,length_value,theta,length_distribution_type,sim,random_seed,box_x,box_z,E1_Em,E2_Em,E3_Em,G12_Em,G13_Em,G23_Em,v12,v13,v23,L_band
0.2,32.0,1.0,200.0,20,constant,sim021_20,3,300,600,1.6105,1.61076,4.8744,0.58392,0.68159,0.67786,0.38166,0.11135,0.11084,long
0.2,40.0,1.0,200.0,20,constant,sim021_20,3,300,600,1.62877,1.62907,5.64411,0.58893,0.70222,0.69751,0.38556,0.09897,0.09843,long
0.2,48.0,1.0,200.0,20,constant,sim021_20,3,300,600,1.64187,1.64219,6.35426,0.59251,0.71963,0.71398,0.38835,0.09004,0.08947,long
0.25,4.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.37682,1.37489,1.61895,0.51723,0.53342,0.53279,0.32945,0.26346,0.2637,long
0.25,12.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.65208,1.64613,3.02932,0.60925,0.66753,0.66667,0.35222,0.17183,0.17275,long
0.25,20.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.74597,1.73816,4.27598,0.63865,0.72824,0.72824,0.36253,0.13149,0.13284,long
0.25,28.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.79493,1.78606,5.41029,0.65362,0.76877,0.76993,0.36823,0.10906,0.1107,long
0.25,32.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.81176,1.80252,5.94265,0.65873,0.78519,0.78698,0.37021,0.1012,0.10294,long
0.25,40.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.83693,1.82712,6.9473,0.66635,0.81325,0.81633,0.37314,0.08938,0.09128,long
0.25,48.0,1.0,200.0,20,constant,sim021_25,3,300,600,1.855,1.84477,7.88123,0.67183,0.83688,0.84123,0.37519,0.08091,0.08292,long
0.3,4.0,1.0,200.0,20,constant,sim021_30,3,300,600,1.47682,1.47902,1.74212,0.55821,0.57562,0.5767,0.32331,0.25664,0.25663,long
0.3,12.0,1.0,200.0,20,constant,sim021_30,3,300,600,1.83178,1.83875,3.48844,0.6842,0.75494,0.75852,0.34198,0.16443,0.1647,long
0.3,20.0,1.0,200.0,20,constant,sim021_30,3,300,600,1.9637,1.97177,5.10107,0.73016,0.8394,0.84572,0.34832,0.12434,0.12535,long
0.3,28.0,1.0,200.0,20,constant,sim021_30,3,300,600,2.02131,2.02972,6.51772,0.74953,0.88852,0.89708,0.35172,0.10356,0.1046,long
0.3,32.0,1.0,200.0,20,constant,sim021_30,3,300,600,2.04419,2.05251,7.18462,0.75711,0.90944,0.91873,0.35316,0.09597,0.0969,long
0.3,40.0,1.0,200.0,20,constant,sim021_30,3,300,600,2.084,2.09232,8.41636,0.77045,0.94647,0.9567,0.35554,0.08415,0.08494,long
0.3,48.0,1.0,200.0,20,constant,sim021_30,3,300,600,2.11735,2.12636,9.50156,0.78208,0.97797,0.98873,0.35721,0.0755,0.07632,long
0.1,4.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.14306,1.14267,1.26376,0.42755,0.43483,0.43491,0.33843,0.29039,0.29049,long
0.1,12.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.237,1.23584,1.81916,0.45335,0.47542,0.47597,0.36803,0.21907,0.2195,long
0.1,20.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.27035,1.26886,2.25901,0.46053,0.49167,0.49264,0.38366,0.18216,0.18279,long
0.1,28.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.28832,1.28665,2.62296,0.46398,0.50182,0.50315,0.39315,0.15991,0.16067,long
0.1,32.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.2946,1.29286,2.78308,0.46512,0.50577,0.50725,0.39662,0.15179,0.1526,long
0.1,40.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.30403,1.30221,3.06836,0.46678,0.51228,0.51405,0.40197,0.13926,0.14014,long
0.1,48.0,2.0,200.0,0,constant,sim022_10,3,300,600,1.31083,1.30894,3.31539,0.46793,0.51752,0.51954,0.40592,0.13003,0.13097,long
0.15,4.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.22266,1.21932,1.39883,0.45488,0.46818,0.46583,0.33912,0.27663,0.27645,long
0.15,12.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.37027,1.36213,2.25338,0.49586,0.53518,0.52927,0.37144,0.19345,0.19296,long
0.15,20.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.41984,1.40995,2.9424,0.50753,0.56185,0.55458,0.3867,0.15479,0.15425,long
0.15,28.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.44555,1.43475,3.52063,0.51318,0.57819,0.57022,0.39545,0.13273,0.13218,long
0.15,32.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.45435,1.44324,3.77737,0.51506,0.58446,0.57627,0.39855,0.12491,0.12434,long
0.15,40.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.4674,1.45583,4.2384,0.5178,0.59472,0.58619,0.40325,0.11305,0.11247,long
0.15,48.0,2.0,200.0,0,constant,sim022_15,3,300,600,1.47667,1.46477,4.64142,0.51972,0.60289,0.59413,0.40664,0.10448,0.1039,long
0.2,4.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.30339,1.29936,1.53347,0.48588,0.50245,0.50047,0.33886,0.26522,0.26533,long
0.2,12.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.50742,1.49664,2.68845,0.5473,0.59798,0.59428,0.37144,0.1756,0.17629,long
0.2,20.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.57469,1.5612,3.63142,0.56546,0.63632,0.63321,0.3855,0.13682,0.13801,long
0.2,28.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.60915,1.59421,4.43113,0.57438,0.65979,0.6578,0.39324,0.11541,0.11692,long
0.2,32.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.62086,1.60542,4.78875,0.57737,0.6688,0.66742,0.39593,0.10792,0.10955,long
0.2,40.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.63818,1.62199,5.43499,0.58174,0.68354,0.68339,0.39995,0.09669,0.09851,long
0.2,48.0,2.0,200.0,0,constant,sim022_20,3,300,600,1.65043,1.63372,6.00426,0.58481,0.69531,0.69634,0.40281,0.08865,0.09061,long
0.25,4.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.38503,1.39098,1.66993,0.51934,0.53642,0.54082,0.33571,0.25611,0.25654,long
0.25,12.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.64872,1.66477,3.14258,0.60642,0.66332,0.67609,0.36462,0.16352,0.16446,long
0.25,20.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.73579,1.75602,4.36676,0.6335,0.71651,0.73338,0.37625,0.1255,0.12642,long
0.25,28.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.78038,1.80293,5.42068,0.64709,0.74986,0.76925,0.38244,0.10495,0.10581,long
0.25,32.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.79554,1.81891,5.89675,0.65168,0.76284,0.78318,0.38455,0.09783,0.09867,long
0.25,40.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.818,1.84261,6.76463,0.65845,0.78429,0.80615,0.38766,0.08723,0.08802,long
0.25,48.0,2.0,200.0,0,constant,sim022_25,3,300,600,1.83392,1.85945,7.53742,0.66326,0.80161,0.82464,0.38983,0.07969,0.08044,long
0.3,4.0,2.0,200.0,0,constant,sim022_30,3,300,600,1.48149,1.48035,1.80797,0.55621,0.57857,0.5783,0.33371,0.24898,0.24917,long
0.3,12.0,2.0,200.0,0,constant,sim022_30,3,300,600,1.83214,1.82964,3.606,0.67485,0.75073,0.75117,0.36116,0.15528,0.15582,long
0.3,20.0,2.0,200.0,0,constant,sim022_30,3,300,600,1.95087,1.94801,5.12106,0.71339,0.82377,0.82549,0.3715,0.11772,0.11843,long
0.3,28.0,2.0,200.0,0,constant,sim022_30,3,300,600,2.01219,2.00918,6.44017,0.73304,0.86904,0.87208,0.37685,0.09761,0.0984,long
0.3,32.0,2.0,200.0,0,constant,sim022_30,3,300,600,2.03313,2.03007,7.04056,0.73971,0.88649,0.89018,0.37866,0.09067,0.09149,long
0.3,40.0,2.0,200.0,0,constant,sim022_30,3,300,600,2.06422,2.06109,8.14242,0.74961,0.9151,0.92003,0.38128,0.08036,0.08123,long
0.3,48.0,2.0,200.0,0,constant,sim022_30,3,300,600,2.08633,2.08315,9.13161,0.75665,0.93803,0.94413,0.38308,0.07304,0.07394,long
0.1,4.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.1418,1.13943,1.24463,0.4265,0.43605,0.43453,0.33543,0.29523,0.29515,long
0.1,12.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.23646,1.23086,1.737,0.45224,0.48281,0.47877,0.35989,0.23183,0.23143,long
0.1,20.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.27055,1.26374,2.11906,0.45967,0.5031,0.49794,0.3734,0.19781,0.19729,long
0.1,28.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.28923,1.28177,2.43115,0.46336,0.51593,0.51018,0.38177,0.17691,0.17632,long
0.1,32.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.29584,1.28814,2.56739,0.46461,0.52091,0.51495,0.38485,0.1692,0.16859,long
0.1,40.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.3059,1.29785,2.80858,0.46647,0.52904,0.52281,0.38965,0.15722,0.15658,long
0.1,48.0,2.0,200.0,10,constant,sim023_10,3,300,600,1.31327,1.30495,3.01595,0.4678,0.53551,0.5291,0.3932,0.14833,0.14765,long
0.15,4.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.21533,1.21654,1.37275,0.45472,0.46751,0.46809,0.33558,0.28185,0.28177,long
0.15,12.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.35719,1.35999,2.14408,0.49737,0.53989,0.54135,0.36265,0.20523,0.20513,long
0.15,20.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.40586,1.40914,2.76053,0.51009,0.57148,0.57337,0.37602,0.16821,0.16815,long
0.15,28.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.43171,1.4352,3.27631,0.51648,0.59162,0.59379,0.38381,0.14665,0.14664,long
0.15,32.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.4407,1.44426,3.50505,0.51866,0.59947,0.60175,0.3866,0.13892,0.13892,long
0.15,40.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.45426,1.45789,3.91561,0.52192,0.61242,0.61486,0.39083,0.12711,0.12715,long
0.15,48.0,2.0,200.0,10,constant,sim023_15,3,300,600,1.46409,1.46777,4.27449,0.52427,0.62281,0.62538,0.3939,0.1185,0.11857,long
0.2,4.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.29586,1.2956,1.49952,0.48491,0.50268,0.50151,0.33456,0.27176,0.27124,long
0.2,12.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.49609,1.49582,2.54503,0.54798,0.60884,0.60411,0.36139,0.1895,0.18775,long
0.2,20.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.5638,1.56353,3.3916,0.56743,0.6565,0.64885,0.37347,0.15248,0.15016,long
0.2,28.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.59936,1.59901,4.10766,0.57732,0.68726,0.67714,0.38022,0.13164,0.12899,long
0.2,32.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.61166,1.61126,4.42749,0.58071,0.69934,0.68813,0.38257,0.12428,0.12152,long
0.2,40.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.63016,1.62963,5.00503,0.58579,0.71935,0.70617,0.38608,0.11317,0.11024,long
0.2,48.0,2.0,200.0,10,constant,sim023_20,3,300,600,1.64353,1.64288,5.51349,0.58946,0.7355,0.72059,0.38857,0.10516,0.10211,long
0.25,4.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.37783,1.38382,1.6272,0.51845,0.53758,0.54051,0.33145,0.26335,0.26316,long
0.25,12.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.64186,1.65819,2.95589,0.60856,0.67807,0.68628,0.35507,0.1776,0.17717,long
0.25,20.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.73197,1.75241,4.04743,0.63784,0.74231,0.7525,0.36495,0.14076,0.14008,long
0.25,28.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.77942,1.802,4.98287,0.65302,0.78413,0.79506,0.37026,0.12042,0.11956,long
0.25,32.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.79587,1.81917,5.40453,0.65827,0.80065,0.81172,0.37207,0.1133,0.11237,long
0.25,40.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.82065,1.84499,6.17219,0.66618,0.82815,0.83923,0.37472,0.1026,0.10157,long
0.25,48.0,2.0,200.0,10,constant,sim023_25,3,300,600,1.8386,1.86367,6.85494,0.67193,0.85052,0.86139,0.37655,0.09494,0.09382,long
0.3,4.0,2.0,200.0,10,constant,sim023_30,3,300,600,1.4674,1.47628,1.75978,0.55456,0.5758,0.58088,0.32817,0.25596,0.25616,long
0.3,12.0,2.0,200.0,10,constant,sim023_30,3,300,600,1.81114,1.83686,3.40501,0.67736,0.75878,0.77389,0.34852,0.16794,0.16842,long
0.3,20.0,2.0,200.0,10,constant,sim023_30,3,300,600,1.93136,1.96439,4.78843,0.71928,0.84395,0.8642,0.35627,0.13127,0.13158,long
0.3,28.0,2.0,200.0,10,constant,sim023_30,3,300,600,1.99529,2.03237,5.99724,0.74145,0.8994,0.92296,0.36021,0.11125,0.11141,long
0.3,32.0,2.0,200.0,10,constant,sim023_30,3,300,600,2.01757,2.05606,6.5493,0.74917,0.92126,0.94612,0.36151,0.10429,0.10438,long
0.3,40.0,2.0,200.0,10,constant,sim023_30,3,300,600,2.05124,2.09187,7.56604,0.76086,0.9576,0.98461,0.36334,0.09386,0.09384,long
0.3,48.0,2.0,200.0,10,constant,sim023_30,3,300,600,2.07574,2.11791,8.48321,0.76939,0.98708,1.01586,0.36454,0.08641,0.08629,long
0.1,4.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.14074,1.14012,1.25123,0.42646,0.43469,0.43436,0.33666,0.29322,0.29329,long
0.1,12.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.23357,1.23188,1.76955,0.45189,0.47782,0.47684,0.36353,0.22601,0.22629,long
0.1,20.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.26679,1.26461,2.1776,0.45909,0.49592,0.49454,0.37818,0.19036,0.19083,long
0.1,28.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.28487,1.28239,2.51431,0.46261,0.50733,0.50565,0.38721,0.16856,0.16919,long
0.1,32.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.29122,1.28863,2.66222,0.46378,0.51176,0.50995,0.39053,0.16055,0.16124,long
0.1,40.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.30085,1.29808,2.92546,0.46552,0.51905,0.51702,0.39569,0.14812,0.14892,long
0.1,48.0,2.0,200.0,20,constant,sim024_10,3,300,600,1.30785,1.30494,3.15315,0.46675,0.52488,0.52266,0.39952,0.13891,0.1398,long
0.15,4.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.21396,1.21773,1.37922,0.45394,0.46514,0.4676,0.33633,0.28007,0.28011,long
0.15,12.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.35351,1.36272,2.17316,0.49534,0.53201,0.5381,0.36454,0.20116,0.2011,long
0.15,20.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.40074,1.41199,2.80714,0.50739,0.56026,0.56771,0.37834,0.16373,0.16341,long
0.15,28.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.42553,1.43785,3.33612,0.51335,0.57808,0.58622,0.38636,0.14215,0.14163,long
0.15,32.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.43408,1.44677,3.57018,0.51535,0.58501,0.59339,0.38922,0.13444,0.13385,long
0.15,40.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.44687,1.46011,3.98931,0.51831,0.5964,0.60512,0.39356,0.12273,0.12199,long
0.15,48.0,2.0,200.0,20,constant,sim024_15,3,300,600,1.45605,1.46968,4.35454,0.52042,0.60552,0.61449,0.39671,0.11422,0.11338,long
0.2,4.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.29588,1.29531,1.51052,0.48394,0.50053,0.5003,0.33616,0.269,0.26905,long
0.2,12.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.49549,1.49385,2.60164,0.54526,0.59915,0.59983,0.36525,0.18274,0.18332,long
0.2,20.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.5621,1.56001,3.49096,0.56378,0.6409,0.64274,0.3782,0.14452,0.14547,long
0.2,28.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.59658,1.59426,4.24496,0.57304,0.66704,0.66987,0.3854,0.12319,0.12436,long
0.2,32.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.60838,1.606,4.58208,0.57618,0.67716,0.68041,0.38791,0.1157,0.11695,long
0.2,40.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.62596,1.62348,5.19118,0.58083,0.69376,0.69775,0.39167,0.10442,0.10579,long
0.2,48.0,2.0,200.0,20,constant,sim024_20,3,300,600,1.6385,1.63598,5.72766,0.58416,0.70704,0.71164,0.39434,0.09631,0.09778,long
0.25,4.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.37606,1.38395,1.63877,0.51759,0.53457,0.53941,0.33305,0.26058,0.26088,long
0.25,12.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.63508,1.6566,3.01664,0.60575,0.66623,0.68001,0.35881,0.17148,0.17238,long
0.25,20.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.72189,1.74896,4.15737,0.63387,0.72423,0.74224,0.36952,0.13379,0.13479,long
0.25,28.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.76698,1.79705,5.13894,0.64825,0.76139,0.78192,0.37528,0.11312,0.11416,long
0.25,32.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.78247,1.81359,5.58237,0.65317,0.77597,0.79742,0.37726,0.10591,0.10696,long
0.25,40.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.80561,1.83831,6.39102,0.66053,0.80016,0.82304,0.38016,0.09511,0.09619,long
0.25,48.0,2.0,200.0,20,constant,sim024_25,3,300,600,1.82222,1.85606,7.11152,0.66583,0.81976,0.8437,0.38218,0.08739,0.08848,long
0.3,4.0,2.0,200.0,20,constant,sim024_30,3,300,600,1.4717,1.47366,1.77238,0.55259,0.57561,0.57613,0.32991,0.25394,0.25381,long
0.3,12.0,2.0,200.0,20,constant,sim024_30,3,300,600,1.81866,1.82483,3.46354,0.67019,0.75394,0.75381,0.35277,0.16401,0.16338,long
0.3,20.0,2.0,200.0,20,constant,sim024_30,3,300,600,1.93796,1.94603,4.88448,0.70908,0.83495,0.83307,0.3616,0.12704,0.12605,long
0.3,28.0,2.0,200.0,20,constant,sim024_30,3,300,600,2.0004,2.00948,6.12195,0.72922,0.88729,0.88345,0.36617,0.10701,0.10578,long
0.3,32.0,2.0,200.0,20,constant,sim024_30,3,300,600,2.02192,2.03134,6.68552,0.73615,0.90789,0.90308,0.36771,0.10006,0.09875,long
0.3,40.0,2.0,200.0,20,constant,sim024_30,3,300,600,2.05414,2.06406,7.72055,0.74654,0.94213,0.93545,0.36993,0.0897,0.08824,long
0.3,48.0,2.0,200.0,20,constant,sim024_30,3,300,600,2.07732,2.08756,8.65073,0.75404,0.96995,0.96151,0.37144,0.08231,0.08076,long
0.1,4.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.14541,1.14366,1.26122,0.42767,0.43713,0.43638,0.33868,0.29112,0.29139,long
0.1,12.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.2447,1.24036,1.78099,0.45481,0.48388,0.48215,0.36667,0.22405,0.22505,long
0.1,20.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.2802,1.27485,2.16767,0.46276,0.50309,0.50093,0.381,0.18995,0.19136,long
0.1,28.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.29925,1.29338,2.47279,0.46667,0.51476,0.5123,0.38959,0.16955,0.17121,long
0.1,32.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.30588,1.29983,2.60304,0.46797,0.51918,0.51659,0.39272,0.16214,0.16388,long
0.1,40.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.31583,1.30952,2.82942,0.46987,0.5263,0.52348,0.39752,0.15072,0.1526,long
0.1,48.0,3.0,200.0,0,constant,sim025_10,3,300,600,1.32297,1.31649,3.0198,0.4712,0.53185,0.52883,0.40105,0.14234,0.1443,long
0.15,4.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.22359,1.21969,1.39601,0.45662,0.47049,0.4684,0.34065,0.27682,0.27691,long
0.15,12.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.37655,1.36655,2.20602,0.50211,0.54531,0.53951,0.3732,0.19698,0.19726,long
0.15,20.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.42905,1.41666,2.82633,0.51596,0.57616,0.56852,0.38803,0.16026,0.16077,long
0.15,28.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.45646,1.4428,3.32625,0.52285,0.59483,0.586,0.39643,0.13938,0.14004,long
0.15,32.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.46586,1.45176,3.54248,0.52517,0.60188,0.59258,0.3994,0.13198,0.1327,long
0.15,40.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.47981,1.46506,3.92223,0.52857,0.6132,0.60315,0.40388,0.12077,0.12159,long
0.15,48.0,3.0,200.0,0,constant,sim025_15,3,300,600,1.48972,1.47452,4.24551,0.53097,0.62202,0.61137,0.40711,0.11268,0.11357,long
0.2,4.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.30457,1.3024,1.53084,0.48545,0.50467,0.50375,0.33945,0.26563,0.26595,long
0.2,12.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.51796,1.51238,2.64597,0.54957,0.61076,0.6093,0.37124,0.17866,0.17997,long
0.2,20.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.59077,1.58385,3.52454,0.56957,0.65505,0.65432,0.38467,0.1411,0.14306,long
0.2,28.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.62857,1.62097,4.24832,0.57964,0.68181,0.68203,0.39201,0.12033,0.1227,long
0.2,32.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.64149,1.63366,4.56587,0.58304,0.6919,0.6926,0.39455,0.11307,0.11559,long
0.2,40.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.66066,1.65252,5.13033,0.58806,0.70809,0.70968,0.39835,0.10217,0.10492,long
0.2,48.0,3.0,200.0,0,constant,sim025_20,3,300,600,1.67427,1.66592,5.61783,0.5916,0.72069,0.7231,0.40105,0.09436,0.09729,long
0.25,4.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.3866,1.39104,1.66869,0.51917,0.53993,0.54312,0.33782,0.25617,0.25635,long
0.25,12.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.66092,1.67331,3.10083,0.60996,0.67959,0.68994,0.36805,0.16592,0.16631,long
0.25,20.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.75474,1.77041,4.25311,0.63964,0.73976,0.75398,0.37983,0.12895,0.1293,long
0.25,28.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.80357,1.821,5.21791,0.65488,0.77694,0.79357,0.38603,0.10896,0.10925,long
0.25,32.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.8203,1.83834,5.64561,0.66008,0.79116,0.80869,0.38814,0.10204,0.10231,long
0.25,40.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.84519,1.86413,6.41255,0.66781,0.81426,0.83319,0.39124,0.09172,0.09195,long
0.25,48.0,3.0,200.0,0,constant,sim025_25,3,300,600,1.86291,1.88249,7.08183,0.67332,0.83251,0.85249,0.3934,0.08438,0.08458,long
0.3,4.0,3.0,200.0,0,constant,sim025_30,3,300,600,1.47946,1.47957,1.80727,0.55743,0.58163,0.58144,0.33708,0.24853,0.2484,long
0.3,12.0,3.0,200.0,0,constant,sim025_30,3,300,600,1.83773,1.83716,3.55955,0.68348,0.76917,0.76816,0.36773,0.15703,0.15671,long
0.3,20.0,3.0,200.0,0,constant,sim025_30,3,300,600,1.96355,1.96242,4.99134,0.72686,0.85249,0.85082,0.37896,0.12058,0.1202,long
0.3,28.0,3.0,200.0,0,constant,sim025_30,3,300,600,2.02977,2.02826,6.20618,0.7496,0.90425,0.9021,0.38473,0.10104,0.10064,long
0.3,32.0,3.0,200.0,0,constant,sim025_30,3,300,600,2.05259,2.05093,6.74961,0.75744,0.92406,0.92171,0.38667,0.0943,0.0939,long
0.3,40.0,3.0,200.0,0,constant,sim025_30,3,300,600,2.08668,2.08478,7.73188,0.76915,0.95619,0.95354,0.38949,0.08426,0.08385,long
0.3,48.0,3.0,200.0,0,constant,sim025_30,3,300,600,2.11106,2.10897,8.59749,0.77754,0.98153,0.97866,0.39143,0.07713,0.07673,long
0.1,4.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.13985,1.14671,1.24713,0.42789,0.43507,0.44017,0.33506,0.2945,0.29519,long
0.1,12.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.23262,1.24892,1.71784,0.45635,0.48053,0.49499,0.3573,0.23294,0.23561,long
0.1,20.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.26614,1.28576,2.06009,0.46505,0.49959,0.51886,0.3692,0.20105,0.20457,long
0.1,28.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.28446,1.3058,2.32676,0.46945,0.51119,0.53358,0.37645,0.18173,0.18573,long
0.1,32.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.29092,1.31285,2.43984,0.47096,0.51558,0.53916,0.37911,0.17465,0.17882,long
0.1,40.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.30075,1.32356,2.63542,0.47321,0.52261,0.54815,0.38322,0.16369,0.16811,long
0.1,48.0,3.0,200.0,10,constant,sim026_10,3,300,600,1.30793,1.33137,2.7991,0.47482,0.52808,0.55514,0.38625,0.15557,0.16017,long
0.15,4.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.21679,1.22103,1.37424,0.45554,0.46864,0.47206,0.33614,0.2814,0.28202,long
0.15,12.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.36416,1.37453,2.11887,0.50099,0.5448,0.55527,0.36211,0.20683,0.20909,long
0.15,20.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.41589,1.42846,2.6876,0.51522,0.57741,0.59222,0.3745,0.17131,0.17435,long
0.15,28.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.44354,1.45729,3.14731,0.5225,0.59731,0.61531,0.38162,0.15072,0.1542,long
0.15,32.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.45318,1.46735,3.34677,0.52501,0.60482,0.62416,0.38416,0.14334,0.14697,long
0.15,40.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.46773,1.48254,3.69824,0.52876,0.61687,0.63851,0.38799,0.13209,0.13594,long
0.15,48.0,3.0,200.0,10,constant,sim026_15,3,300,600,1.47829,1.49358,3.99889,0.53148,0.62621,0.6498,0.39074,0.12389,0.12789,long
0.2,4.0,3.0,200.0,10,constant,sim026_20,3,300,600,1.2993,1.2957,1.50287,0.48521,0.50621,0.50367,0.33697,0.27088,0.27068,long
0.2,12.0,3.0,200.0,10,constant,sim026_20,3,300,600,1.50999,1.50084,2.52563,0.55119,0.62163,0.61472,0.36533,0.19012,0.18969,long
